statefip,year,race,bmprison,wmprison,bmpop,wmpop,error,crack,alcohol,income,ur,poverty,black,perc1519,aidscapita,state,parole,probation,capacity_rated,capacity_operational,capacity_design,bmprate,wmprate
28.0,1992.0,1.0,6069.0,2147.0,435166,802418,0.0,0.8008943,2.08,14559,8.333333,24.6,36.467625,8.156124,6.593656,Mississippi,2357.0,8031,8557.0,9083.0,9007.0,1394.6403,267.56628
28.0,1993.0,2.0,6945.0,2318.0,441729,808771,0.0,0.628005,2.11,15290,6.9666667,24.7,36.64734,8.171556,7.758653,Mississippi,1730.0,9219,,8746.0,9206.0,1572.231,286.6077
28.0,1994.0,1.0,7693.0,2520.0,447638,815907,0.0,0.7767975,2.0,16291,6.65,19.9,36.77572,8.245209,10.598767,Mississippi,1519.0,9042,9678.0,9678.0,9678.0,1718.5762,308.85873
28.0,1995.0,1.0,8852.0,2952.0,453328,822940,0.0,1.082927,2.06,16885,6.5416665,23.5,36.919697,8.3585205,9.622946,Mississippi,1510.0,9595,10535.0,10535.0,10535.0,1952.67,358.71387
28.0,1996.0,2.0,9726.0,3177.0,458072,827303,0.0,0.9520473,2.08,17702,6.2833333,20.6,37.055668,8.459673,9.279189,Mississippi,1326.0,10376,12440.0,12440.0,12440.0,2123.247,384.01892
28.0,1997.0,2.0,9946.0,3320.0,462388,832964,0.0,1.018598,2.07,18550,6.0416665,16.7,37.14162,8.483999,6.193725,Mississippi,1378.0,10997,,14428.0,15187.0,2151.0073,398.57666
28.0,1998.0,2.0,11643.0,3740.0,467022,837551,0.0,1.638651,2.08,19545,5.4416666,17.6,37.243286,8.457292,5.5974793,Mississippi,1489.0,11530,,13916.0,14649.0,2493.0303,446.53998
28.0,1999.0,1.0,12707.0,4054.0,470720,841467,0.0,1.455969,2.15,20053,5.2666664,16.2,37.343327,8.336633,5.1619143,Mississippi,1356.0,13427,,17827.0,,2699.4817,481.77765
28.0,2000.0,2.0,13662.0,4803.0,484369,855944,0.0,0.6162859,2.13,21005,5.633333,14.9,37.33196,8.104278,5.5812407,Mississippi,1596.0,15118,,18027.0,,2820.577,561.1348
29.0,1985.0,1.0,3766.0,5649.0,247049,2132778,0.0,0.8860039,2.36,13962,6.4,13.7,11.023231,7.885065,0.97969747,Missouri,4485.0,26081,,10191.0,,1524.3939,264.8658
29.0,1986.0,1.0,3942.0,5914.0,249087,2141208,0.0,1.296937,2.36,14595,6.225,14.4,11.01001,7.8411636,1.9905422,Missouri,5229.0,33819,,11588.0,,1582.5796,276.19922
29.0,1987.0,2.0,4240.0,6359.0,250780,2155063,0.0,1.106779,2.35,15239,6.1666665,14.0,10.992474,7.706623,2.8868127,Missouri,6423.0,40766,,11357.0,,1690.725,295.07257
29.0,1988.0,1.0,5369.0,6154.0,252726,2164813,0.0,1.297188,2.28,16006,5.5833335,12.7,10.978658,7.531875,4.230119,Missouri,7207.0,42728,,12800.0,,2124.435,284.274
29.0,1989.0,2.0,6129.0,7039.0,253921,2170427,0.0,1.452906,2.24,16988,5.4583335,12.6,10.965012,7.2920823,6.2598877,Missouri,7545.0,44158,15121.0,15121.0,,2413.743,324.31406
29.0,1990.0,1.0,6531.0,7606.0,256198,2182081,0.0,0.849844,2.3,17627,5.775,13.4,10.943214,7.050974,6.824102,Missouri,9196.0,42322,14822.0,14893.0,,2549.2002,348.56635
29.0,1991.0,2.0,6941.0,8103.0,259483,2194336,0.0,1.290332,2.2,18353,6.5333333,14.8,11.038062,6.806471,8.083856,Missouri,10333.0,35138,15056.0,15411.0,,2674.9343,369.2689
29.0,1992.0,2.0,7282.0,7946.0,263544,2208844,0.0,1.783787,2.24,19349,6.0,15.7,11.150923,6.7402377,10.446415,Missouri,11671.0,32629,15630.0,16187.0,,2763.106,359.7357
29.0,1993.0,2.0,7284.0,7930.0,267730,2226444,0.0,1.671113,2.2,19862,6.1416664,16.1,11.270995,6.8047447,10.092627,Missouri,12264.0,36000,15911.0,15832.0,,2720.6514,356.17334
29.0,1994.0,1.0,8666.0,8125.0,272507,2247552,0.0,2.077378,2.21,20848,4.9416666,15.6,11.383168,6.9314904,10.461082,Missouri,12592.0,36295,,18162.0,,3180.1018,361.50443
29.0,1995.0,1.0,8626.0,9258.0,275894,2267544,0.0,1.12311,2.14,21559,4.6916666,9.4,11.463302,7.094579,11.044491,Missouri,13001.0,41728,,19132.0,,3126.563,408.28314
29.0,1996.0,2.0,9665.0,10776.0,279467,2280433,0.0,1.634225,2.09,22548,4.6916666,9.5,11.564363,7.2623796,7.6773624,Missouri,13087.0,42368,,20611.0,,3458.369,472.54184
29.0,1997.0,1.0,10225.0,11981.0,283645,2296054,0.0,1.218378,2.15,23716,4.258333,11.8,11.684611,7.3739057,3.9954805,Missouri,12514.0,46301,,22317.0,,3604.8582,521.8083
29.0,1998.0,2.0,10450.0,12543.0,286573,2307677,0.0,1.582521,2.18,24923,3.9833333,9.8,11.790879,7.456076,3.7669115,Missouri,10366.0,49992,,26302.0,,3646.5403,543.5336
29.0,1999.0,2.0,10971.0,13212.0,288482,2321464,0.0,2.051847,2.23,25697,3.1333334,11.7,11.879115,7.4337087,3.2003176,Missouri,11448.0,52493,,27416.0,,3803.0103,569.1236
29.0,2000.0,2.0,11112.0,13768.0,294781,2315875,0.0,1.352309,2.25,27241,3.2833333,9.2,11.979021,7.353061,3.175698,Missouri,12563.0,53299,,28498.0,,3769.5781,594.5053
30.0,1985.0,2.0,16.0,861.0,1357,383223,0.0,0.0663494,2.81,11909,7.8333335,16.0,0.30002928,7.945535,0.0,Montana,634.0,2637,749.0,1094.0,749.0,1179.0715,224.67336
30.0,1986.0,1.0,16.0,864.0,1378,378333,0.0,1.033635,2.73,12470,7.5666666,16.5,0.2970668,7.9077544,0.0,Montana,668.0,2943,936.0,1190.0,936.0,1161.103,228.37024
30.0,1987.0,1.0,22.0,922.0,1377,373464,0.0,0.5547609,2.67,12978,7.258333,18.0,0.2933412,7.7699647,0.4967611,Montana,624.0,3168,956.0,1190.0,956.0,1597.6761,246.87788
30.0,1988.0,2.0,17.0,964.0,1409,370322,0.0,2.13922,2.66,13296,6.5333333,14.6,0.2894049,7.5822525,0.49976948,Montana,671.0,3275,784.0,1073.0,784.0,1206.5294,260.314
30.0,1989.0,2.0,24.0,1011.0,1436,369369,0.0,0.2257295,2.57,14641,6.0583334,15.6,0.28532165,7.328566,1.2505659,Montana,752.0,3459,1030.0,1314.0,1030.0,1671.3092,273.71002
30.0,1990.0,2.0,20.0,1089.0,1451,369041,0.0,-0.8620344,2.67,15448,6.0333333,16.3,0.28137395,7.1541758,0.6248407,Montana,811.0,4052,1079.0,1407.0,1079.0,1378.3597,295.08917
30.0,1991.0,2.0,19.0,1134.0,1491,372718,0.0,-0.1967614,2.64,16318,6.325,15.4,0.2870171,7.18679,2.7171228,Montana,617.0,3579,1117.0,1441.0,1117.0,1274.3125,304.25146
30.0,1992.0,2.0,24.0,1144.0,1485,379940,0.0,-0.2874706,2.61,16867,6.4666667,13.8,0.28554833,7.343086,1.8164865,Montana,677.0,3948,1160.0,1465.0,1160.0,1616.1616,301.10016
30.0,1993.0,2.0,27.0,1207.0,1576,388673,0.0,0.0054909,2.47,17770,6.008333,14.9,0.30943248,7.482353,2.249157,Montana,704.0,5572,,1260.0,850.0,1713.198,310.54382
30.0,1994.0,1.0,32.0,1352.0,1631,395434,0.0,-0.0193874,2.51,17861,5.4833336,11.5,0.31589878,7.639561,1.8576441,Montana,710.0,5656,,1344.0,850.0,1961.9866,341.90283
30.0,1995.0,1.0,36.0,1526.0,1715,401644,0.0,-0.7452056,2.54,18349,5.4333334,15.3,0.3229037,7.7859526,2.2816646,Montana,744.0,4318,900.0,1414.0,900.0,2099.1252,379.93845
30.0,1996.0,2.0,51.0,1692.0,1771,405609,0.0,-0.2748304,2.4,19047,5.516667,17.0,0.33762124,7.8988643,0.0,Montana,771.0,4473,,1417.0,896.0,2879.729,417.1505
30.0,1997.0,1.0,33.0,1935.0,1714,405878,0.0,0.3418896,2.42,19877,5.35,15.6,0.3335306,7.9828963,1.123766,Montana,755.0,4683,,1400.0,896.0,1925.3209,476.74423
30.0,1998.0,2.0,48.0,1941.0,1823,406179,0.0,-0.2105369,2.44,21130,5.5666666,16.6,0.34888434,8.03177,0.44821393,Montana,667.0,5358,,1748.0,1244.0,2633.0225,477.86813
30.0,1999.0,2.0,48.0,2112.0,1766,406573,0.0,-0.4132365,2.52,21585,5.2916665,15.8,0.35520595,7.984116,0.55709875,Montana,549.0,5906,,1400.0,896.0,2718.0068,519.4639
30.0,2000.0,2.0,45.0,2180.0,1686,407143,0.0,-0.1322336,2.53,22929,4.758333,14.1,0.4626515,7.8888354,0.0,Montana,621.0,6108,,1400.0,896.0,2669.039,535.4384
31.0,1985.0,2.0,524.0,1136.0,25780,736027,0.0,-0.000183,2.37,13869,5.1416664,14.8,3.770889,7.926595,0.0,Nebraska,246.0,10720,1562.0,1513.0,1542.0,2032.5834,154.34216
31.0,1986.0,2.0,539.0,1246.0,26124,730215,0.0,-0.045259,2.28,14333,4.95,13.6,3.762133,7.898136,0.8256002,Nebraska,304.0,11265,1562.0,1513.0,1542.0,2063.2368,170.63467
31.0,1987.0,1.0,547.0,1367.0,26458,725721,0.0,0.0918434,2.27,15032,4.383333,11.9,3.7519643,7.771116,1.0211884,Nebraska,459.0,11511,1562.0,1513.0,1542.0,2067.4277,188.3644
31.0,1988.0,2.0,593.0,1396.0,27016,727171,0.0,0.2255138,2.23,15969,3.4666667,10.3,3.744069,7.5989804,1.908732,Nebraska,447.0,11411,,,1651.0,2194.9956,191.97685
31.0,1989.0,1.0,711.0,1454.0,27656,728006,0.0,0.1783613,2.18,16825,2.85,12.8,3.735585,7.3603125,1.7778839,Nebraska,490.0,12627,,,1666.0,2570.8706,199.72363
31.0,1990.0,1.0,727.0,1436.0,28298,729992,0.0,-0.0883188,2.25,17983,2.325,10.3,3.74044,7.1508417,2.1496403,Nebraska,632.0,14654,,,1666.0,2569.0862,196.71448
31.0,1991.0,1.0,773.0,1490.0,28596,734792,0.0,-0.0005046,2.19,18524,2.65,9.5,3.7814808,7.033941,2.7570322,Nebraska,702.0,14838,,,1706.0,2703.1753,202.77847
31.0,1992.0,1.0,787.0,1472.0,29148,739460,0.0,0.0405295,2.16,19349,2.8583333,10.6,3.8364801,7.047522,3.2884798,Nebraska,697.0,15386,,,1706.0,2700.0137,199.06418
31.0,1993.0,2.0,796.0,1489.0,29542,742980,0.0,-0.0015699,2.14,19750,2.7916667,10.3,3.87678,7.1566014,3.5679352,Nebraska,815.0,15483,,,2013.0,2694.469,200.40916
31.0,1994.0,2.0,831.0,1617.0,30309,746652,0.0,0.076664,2.14,20751,2.6166666,8.8,3.9700232,7.3076878,5.4300046,Nebraska,771.0,18639,,,2013.0,2741.7598,216.56676
31.0,1995.0,2.0,896.0,1860.0,30765,752052,0.0,-0.0407783,2.1,21730,2.6166666,9.6,4.040156,7.4739046,4.526274,Nebraska,661.0,13895,,2517.0,2013.0,2912.4004,247.32332
31.0,1996.0,1.0,931.0,2004.0,31298,757425,0.0,0.0340054,2.11,23530,2.7666667,10.2,4.1292033,7.6636753,3.7640254,Nebraska,688.0,14363,,2517.0,2013.0,2974.6309,264.58066
31.0,1997.0,2.0,932.0,2105.0,31953,760797,0.0,0.032707,2.09,24061,2.4166667,9.8,4.2457247,7.813484,2.134702,Nebraska,688.0,16439,,2517.0,2013.0,2916.784,276.68353
31.0,1998.0,2.0,908.0,2366.0,32512,763020,0.0,0.1375034,2.16,25542,2.5,12.3,4.346097,7.923796,1.7100912,Nebraska,624.0,16527,,2963.0,2371.0,2792.815,310.08362
31.0,1999.0,1.0,896.0,2379.0,33104,763138,0.0,0.0996448,2.19,26465,2.75,11.0,4.4500823,7.9315963,1.173183,Nebraska,568.0,20462,,2963.0,2371.0,2706.6216,311.73917
31.0,2000.0,2.0,920.0,2086.0,33878,752674,0.0,0.1264566,2.23,27625,2.7916667,8.6,4.6118045,7.839498,1.5758371,Nebraska,476.0,21483,,2963.0,2371.0,2715.6267,277.14523
32.0,1985.0,1.0,1123.0,2109.0,30942,432121,0.0,0.8616616,4.99,15481,7.4416666,14.4,7.5715027,6.923985,1.4717121,Nevada,1313.0,5365,3729.0,3729.0,3000.0,3629.371,488.05774
32.0,1986.0,2.0,1300.0,2438.0,31945,445301,0.0,2.400998,5.05,16170,6.6083336,8.1,7.548329,6.858193,2.752984,Nevada,1529.0,5518,,,3911.0,4069.4944,547.4948
32.0,1987.0,2.0,1245.0,2530.0,33597,464174,0.0,1.36349,4.99,16865,6.125,10.4,7.520745,6.728295,6.057302,Nevada,1598.0,5338,,4132.0,3283.0,3705.688,545.0542
32.0,1988.0,2.0,1421.0,2624.0,35556,486685,0.0,1.555188,4.91,18168,5.2833333,8.6,7.4992423,6.576336,7.7192497,Nevada,2100.0,7032,,4637.0,3731.0,3996.5125,539.1578
32.0,1989.0,2.0,1351.0,2491.0,38009,514942,0.0,1.215949,4.83,19360,4.758333,10.8,7.47947,6.3805547,9.494873,Nevada,2417.0,7065,5382.0,5382.0,4370.0,3554.4214,483.7438
32.0,1990.0,1.0,1529.0,2822.0,41500,549717,0.0,0.8958199,4.78,20346,5.0833335,9.8,7.5361247,6.2541423,10.158148,Nevada,2850.0,7700,5406.0,5406.0,4394.0,3684.3374,513.35504
32.0,1991.0,1.0,1567.0,2895.0,44420,578066,0.0,1.480873,4.31,20761,6.25,11.4,7.692786,5.9785323,14.041357,Nevada,2987.0,8153,6166.0,6166.0,5014.0,3527.6902,500.80786
32.0,1992.0,2.0,1622.0,3379.0,47231,597141,0.0,1.914457,4.25,22084,6.95,14.7,7.8925076,5.880934,15.983815,Nevada,3246.0,8533,5743.0,5743.0,4770.0,3434.185,565.863
32.0,1993.0,1.0,1709.0,3297.0,49417,617282,0.0,1.722351,4.06,22777,6.7833333,9.8,8.009884,5.8378773,17.219204,Nevada,3398.0,8826,6440.0,,5278.0,3458.324,534.11566
32.0,1994.0,2.0,1861.0,3669.0,53164,649525,0.0,1.700314,4.0,23772,6.116667,11.1,8.250412,5.887822,21.009832,Nevada,3529.0,9410,6457.0,6739.0,5316.0,3500.489,564.8743
32.0,1995.0,2.0,1954.0,4043.0,56602,678958,0.0,1.907531,3.84,24817,5.5583334,11.1,8.435534,5.9646125,18.083206,Nevada,2863.0,8634,,7342.0,5842.0,3452.1748,595.4713
32.0,1996.0,2.0,2127.0,4332.0,59858,708951,0.0,2.325102,3.89,26085,5.175,8.1,8.57265,6.0784845,11.702435,Nevada,3216.0,9760,7667.0,7326.0,5842.0,3553.4097,611.04364
32.0,1997.0,2.0,2208.0,4620.0,63385,741517,0.0,1.882172,3.72,26862,4.5416665,11.0,8.806453,6.198331,8.332842,Nevada,3463.0,11670,8851.0,,6557.0,3483.474,623.04706
32.0,1998.0,1.0,2435.0,4861.0,67385,768757,0.0,2.227402,3.62,28260,4.4166665,10.6,9.117256,6.302696,6.691161,Nevada,4055.0,12561,9251.0,,6820.0,3613.564,632.31946
32.0,1999.0,1.0,2460.0,4729.0,70757,793014,0.0,2.112857,3.74,29184,4.2666664,11.3,9.385614,6.335549,7.2361965,Nevada,3847.0,11787,9379.0,,6948.0,3476.6877,596.33246
32.0,2000.0,1.0,2526.0,4976.0,68775,766448,0.0,2.397581,3.67,30437,4.475,8.8,9.6651945,6.455478,5.0524364,Nevada,4056.0,12189,10599.0,,8292.0,3672.8462,649.22864
33.0,1985.0,1.0,11.0,654.0,3184,479780,0.0,0.877857,4.73,15815,3.7583332,6.0,0.6450503,7.76437,0.501503,New Hampshire,453.0,3096,565.0,565.0,501.0,345.4774,136.31247
33.0,1986.0,2.0,21.0,738.0,3387,493732,0.0,0.7100537,4.51,16981,2.5166667,3.7,0.644142,7.701822,1.3656058,New Hampshire,539.0,3583,689.0,689.0,539.0,620.0177,149.4738
33.0,1987.0,2.0,21.0,827.0,3593,507643,0.0,1.862501,4.41,18261,2.275,4.8,0.6416521,7.5473433,1.6122546,New Hampshire,421.0,2827,689.0,689.0,539.0,584.4698,162.90976
33.0,1988.0,1.0,32.0,962.0,3786,521395,0.0,2.42311,4.33,19563,2.45,6.7,0.6400492,7.3594418,2.401364,New Hampshire,461.0,2948,774.0,998.0,572.0,845.21924,184.50504
33.0,1989.0,1.0,46.0,1079.0,3987,532143,0.0,2.743691,4.37,20475,3.5333333,7.7,0.6383148,7.116543,2.0823958,New Hampshire,477.0,2991,834.0,1058.0,683.0,1153.7496,202.76505
33.0,1990.0,1.0,56.0,1239.0,4111,535076,0.0,1.268162,4.3,20512,5.6583333,6.3,0.62132204,6.801698,2.6969104,New Hampshire,522.0,3146,1268.0,1492.0,1112.0,1362.199,231.5559
33.0,1991.0,2.0,79.0,1371.0,3685,532094,0.0,1.333127,4.3,21189,7.2916665,7.3,0.5643912,6.3506765,2.8830674,New Hampshire,576.0,4126,1318.0,1542.0,1162.0,2143.8264,257.66125
33.0,1992.0,2.0,78.0,1609.0,3739,535548,0.0,1.132515,4.3,22002,7.5916667,8.7,0.5781557,6.150741,3.3101208,New Hampshire,623.0,4104,1358.0,1576.0,1162.0,2086.1194,300.4399
33.0,1993.0,2.0,73.0,1610.0,3768,539964,0.0,1.242006,4.38,22376,6.3333335,9.9,0.5877353,6.160831,3.0988314,New Hampshire,777.0,4125,1358.0,1576.0,1162.0,1937.3673,298.16803
33.0,1994.0,2.0,97.0,1806.0,4129,545505,0.0,0.53737,4.13,23607,4.75,7.7,0.6290097,6.2585773,4.3761377,New Hampshire,835.0,4323,1358.0,1873.0,1716.0,2349.237,331.06937
33.0,1995.0,2.0,121.0,1773.0,4186,551659,0.0,0.1897591,4.12,24748,4.0,5.3,0.64297855,6.3889503,5.4424777,New Hampshire,785.0,4347,1358.0,1913.0,1716.0,2890.5876,321.3942
33.0,1996.0,2.0,110.0,1831.0,4436,557906,0.0,1.717704,4.13,26427,3.7,6.4,0.6855867,6.5767217,3.1496894,New Hampshire,1066.0,4414,1886.0,1786.0,1716.0,2479.7114,328.1915
33.0,1997.0,1.0,117.0,1916.0,4535,564189,0.0,4.167997,4.04,27257,3.15,9.1,0.7078437,6.7479663,1.429262,New Hampshire,1083.0,4876,1841.0,1644.0,1744.0,2579.9338,339.6025
33.0,1998.0,1.0,108.0,1925.0,4643,570318,0.0,1.984717,3.98,29147,2.875,9.8,0.7237017,6.901587,1.1609201,New Hampshire,1141.0,5175,1841.0,1864.0,1744.0,2326.0823,337.531
33.0,1999.0,1.0,115.0,1987.0,4926,577420,0.0,1.815496,4.01,30380,2.75,7.6,0.78508574,6.962768,1.3911461,New Hampshire,944.0,3629,2036.0,2064.0,1944.0,2334.5513,344.11694
33.0,2000.0,1.0,98.0,1911.0,5076,582631,0.0,1.287122,4.0,33396,2.6916666,4.5,0.84992385,7.012164,1.370445,New Hampshire,944.0,3629,2500.0,2286.0,2216.0,1930.654,327.9949
34.0,1985.0,1.0,7238.0,3709.0,469629,3069889,0.0,0.596037,2.81,17701,5.608333,8.3,15.413174,7.483575,5.801272,New Jersey,13385.0,47483,,11564.0,9287.0,1541.2166,120.8187
34.0,1986.0,2.0,7542.0,4061.0,477492,3083786,0.0,0.9229618,2.77,18763,5.05,8.9,15.378667,7.4045234,11.124087,New Jersey,14064.0,51359,10401.0,11394.0,9777.0,1579.5029,131.68878
34.0,1987.0,2.0,8697.0,4481.0,485689,3093245,0.0,1.408301,2.72,20134,4.0833335,8.3,15.340863,7.242541,15.693932,New Jersey,15709.0,53827,11571.0,12693.0,10877.0,1790.6521,144.86404
34.0,1988.0,1.0,9393.0,5587.0,494078,3099100,0.0,2.536221,2.58,21988,3.8166666,6.2,15.310806,7.044028,17.683416,New Jersey,18463.0,57903,12172.0,13324.0,11441.0,1901.1168,180.27815
34.0,1989.0,2.0,11448.0,6274.0,501051,3093072,0.0,2.905937,2.59,23487,4.108333,8.2,15.279606,6.7854576,21.73146,New Jersey,20062.0,64398,12742.0,13969.0,11977.0,2284.7974,202.84041
34.0,1990.0,2.0,12856.0,6629.0,512093,3091617,0.0,2.308316,2.59,24572,5.0916667,9.2,14.853047,6.5390882,22.968035,New Jersey,23298.0,72341,,,13383.0,2510.4814,214.41853
34.0,1991.0,1.0,14226.0,6467.0,519148,3088788,0.0,2.640601,2.35,24847,6.766667,9.7,15.100997,6.3074017,25.618465,New Jersey,26282.0,98331,,,14898.0,2740.259,209.37015
34.0,1992.0,2.0,14038.0,6267.0,527688,3092934,0.0,2.221625,2.35,26382,8.458333,10.3,15.360851,6.2132287,27.396711,New Jersey,36120.0,108093,,,14980.0,2660.2842,202.62314
34.0,1993.0,1.0,14885.0,6301.0,534531,3098916,0.0,2.581174,2.31,26824,7.616667,10.9,15.566392,6.1556454,32.243393,New Jersey,35775.0,109576,,,15032.0,2784.684,203.32916
34.0,1994.0,1.0,15256.0,6621.0,541150,3105133,0.0,3.719538,2.3,27558,6.8166666,9.2,15.764684,6.161681,36.921474,New Jersey,41802.0,125299,,,13869.0,2819.1814,213.22758
34.0,1995.0,2.0,16668.0,7229.0,546813,3114338,0.0,3.83268,2.25,28941,6.45,7.8,15.931532,6.189435,37.39836,New Jersey,37867.0,126759,,,13869.0,3048.2085,232.11995
34.0,1996.0,1.0,16991.0,7022.0,551807,3120954,0.0,3.843302,2.25,30470,6.175,9.2,16.112616,6.2256336,27.59646,New Jersey,14545.0,125881,,,13869.0,3079.1562,224.9953
34.0,1997.0,2.0,17653.0,6881.0,557472,3128158,0.0,4.149534,2.19,32051,5.3166666,9.3,16.30959,6.2372303,17.301779,New Jersey,16903.0,130565,,,15906.0,3166.6165,219.96971
34.0,1998.0,1.0,19205.0,7394.0,564378,3137338,0.0,3.809059,2.17,34115,4.6,8.6,16.52152,6.256979,13.164535,New Jersey,13218.0,129377,,,17282.0,3402.861,235.6775
34.0,1999.0,1.0,19196.0,7291.0,569010,3139459,0.0,3.724232,2.2,35215,4.475,7.8,16.694195,6.241381,13.6609535,New Jersey,12968.0,128984,,,17282.0,3373.5786,232.23747
34.0,2000.0,2.0,17691.0,,538209,2958412,1.0,2.664618,2.2,38364,3.675,7.3,16.856531,6.286583,11.774781,New Jersey,11709.0,130610,,,17122.0,3287.013,
35.0,1985.0,2.0,230.0,1826.0,15105,628136,0.0,0.3572728,2.83,12080,8.675,18.5,2.0834563,8.385635,0.6255447,New Mexico,1092.0,4130,2390.0,,,1522.6746,290.7014
35.0,1986.0,1.0,205.0,1978.0,15500,637689,0.0,0.2979429,2.7,12301,9.191667,21.3,2.0740738,8.323416,1.6405131,New Mexico,1147.0,4175,2363.0,2593.0,2363.0,1322.5807,310.18256
35.0,1987.0,2.0,257.0,2215.0,15787,643276,0.0,1.107283,2.65,12695,9.008333,19.4,2.060842,8.172538,1.7582477,New Mexico,1194.0,5310,2459.0,2689.0,2459.0,1627.9218,344.3312
35.0,1988.0,2.0,284.0,2310.0,16057,647366,0.0,1.013266,2.64,13296,7.5833335,23.0,2.049756,7.9860587,2.213933,New Mexico,1230.0,5312,2671.0,2751.0,2671.0,1768.699,356.8306
35.0,1989.0,1.0,312.0,2351.0,16374,651851,0.0,1.170331,2.58,14078,6.725,19.5,2.0390291,7.7285824,3.9895978,New Mexico,1151.0,5660,2997.0,3001.0,2997.0,1905.4598,360.66525
35.0,1990.0,2.0,295.0,2561.0,16641,657599,0.0,1.176739,2.64,14924,6.7666664,20.9,3.5010765,7.5302286,4.5347776,New Mexico,1224.0,6294,3225.0,3596.0,3225.0,1772.73,389.44705
35.0,1991.0,2.0,300.0,2551.0,17693,667754,0.0,1.506013,2.54,15625,7.15,22.4,3.5747705,7.4685674,5.7866464,New Mexico,1414.0,6831,3236.0,3236.0,3236.0,1695.5858,382.02692
35.0,1992.0,1.0,339.0,2622.0,18752,680690,0.0,1.820892,2.47,16273,7.475,21.6,3.658733,7.51635,7.019998,New Mexico,1331.0,6921,3427.0,3290.0,3443.0,1807.8071,385.1974
35.0,1993.0,1.0,367.0,2788.0,19555,694790,0.0,1.745513,2.39,16959,7.2666664,17.4,3.6899836,7.567159,7.9440107,New Mexico,1281.0,8367,3561.0,3561.0,3575.0,1876.7578,401.27234
35.0,1994.0,1.0,402.0,2948.0,20292,711039,0.0,2.067705,2.25,17631,6.633333,21.1,3.6948237,7.6649523,8.678089,New Mexico,1078.0,8063,4054.0,4061.0,4074.0,1981.0763,414.60455
35.0,1995.0,2.0,444.0,3078.0,21006,724093,0.0,2.333835,2.4,18426,6.758333,25.3,3.720103,7.801004,10.172089,New Mexico,1366.0,8524,4636.0,4636.0,4645.0,2113.682,425.08353
35.0,1996.0,2.0,496.0,3639.0,21893,732791,0.0,2.237132,2.38,19029,7.516667,25.5,3.7993436,7.9338546,5.4784327,New Mexico,1426.0,8903,4515.0,4515.0,4515.0,2265.5645,496.5945
35.0,1997.0,1.0,488.0,3595.0,22710,738045,0.0,2.646339,2.33,19698,6.575,21.2,3.8848352,8.030982,3.4369314,New Mexico,1626.0,8905,,4435.0,,2148.833,487.09766
35.0,1998.0,2.0,506.0,3900.0,23233,740809,0.0,3.031299,2.31,20656,6.233333,20.4,3.8965614,8.106234,3.2896864,New Mexico,1773.0,10397,,3447.0,,2177.9365,526.4515
35.0,1999.0,1.0,533.0,3842.0,23521,740127,0.0,4.148487,2.36,21042,5.5833335,20.9,3.9661326,8.075021,1.7698312,New Mexico,1630.0,9878,,5592.0,5504.0,2266.06,519.1001
35.0,2000.0,1.0,490.0,,18338,595813,1.0,1.968154,2.38,22134,4.9583335,17.5,3.9875238,8.00234,2.4152374,New Mexico,1670.0,10461,,5736.0,5828.0,2672.047,
36.0,1985.0,2.0,16958.0,16518.0,1283574,6913737,0.0,0.5644556,2.62,16877,6.633333,15.8,18.88022,7.657652,11.755508,New York,28289.0,99183,35934.0,35934.0,32714.0,1321.1548,238.91565
36.0,1986.0,1.0,18844.0,18121.0,1312739,6891238,0.0,1.593725,2.55,17956,6.25,13.2,18.858627,7.6109924,17.403372,New York,29325.0,107337,37743.0,39502.0,35891.0,1435.4719,262.9571
36.0,1987.0,2.0,19576.0,19616.0,1342260,6866441,0.0,2.089364,2.53,19115,4.8916664,14.3,18.83536,7.4829006,21.587791,New York,31244.0,112461,,41242.0,36462.0,1458.4358,285.6793
36.0,1988.0,1.0,21495.0,21121.0,1374026,6859554,0.0,2.768763,2.47,20777,4.2833333,13.4,18.821793,7.3177342,27.50789,New York,33962.0,125256,,45141.0,40095.0,1564.3809,307.9063
36.0,1989.0,2.0,24112.0,24102.0,1401748,6840446,0.0,3.28335,2.36,22286,4.983333,12.6,18.807144,7.0860353,34.05959,New York,36885.0,136686,51617.0,51617.0,42472.0,1720.138,352.34546
36.0,1990.0,2.0,26026.0,25426.0,1423016,6815183,0.0,2.85911,2.3,23523,5.325,14.3,17.193024,6.8214846,36.108307,New York,42837.0,145266,55820.0,56833.0,45946.0,1828.9324,373.07877
36.0,1991.0,2.0,27438.0,26541.0,1433247,6803288,0.0,3.384964,2.14,23965,7.325,15.3,17.471136,6.498079,41.169792,New York,47834.0,157653,58687.0,55699.0,48363.0,1914.3944,390.12018
36.0,1992.0,1.0,29314.0,28039.0,1446180,6801991,0.0,2.954528,2.09,24867,8.666667,15.7,17.738049,6.3928056,44.32594,New York,50004.0,152013,60054.0,57005.0,49543.0,2026.9952,412.21753
36.0,1993.0,2.0,33221.0,25508.0,1460477,6805966,0.0,3.412864,1.98,25143,7.875,16.4,18.018194,6.3933983,45.56202,New York,52186.0,155932,61761.0,58675.0,50339.0,2274.6677,374.78882
36.0,1994.0,1.0,34218.0,26816.0,1470893,6790438,0.0,3.691823,1.93,25785,6.925,17.0,18.30923,6.4559927,51.469517,New York,53832.0,163613,64280.0,61195.0,51049.0,2326.3418,394.90826
